Country code,Country name,Year,EnergyUse_perCapita,CO2_Emissions,GDP,Population
DZA,Algeria,1998,838.833446216706,107080.067,48187780126.1819,29673694.0
DZA,Algeria,1999,883.709563869376,92118.707,48640613515.0702,30099010.0
DZA,Algeria,2000,884.947275033686,87930.993,54790058957.3718,30533827.0
DZA,Algeria,2001,874.483405220815,84293.329,55180990395.7369,30982214.0
DZA,Algeria,2002,915.257811818186,90853.592,57053038888.2449,31441848.0
DZA,Algeria,2003,962.011047250217,92533.078,68018606041.3973,31913462.0
DZA,Algeria,2004,956.211449001434,89493.135,85013944727.955,32396048.0
DZA,Algeria,2005,980.875139475261,107127.738,102339100115.447,32888449.0
DZA,Algeria,2006,1037.86127640209,107303.754,117169320524.244,33391954.0
DZA,Algeria,2007,1085.24796274944,112741.915,135803556324.92,33906605.0
DZA,Algeria,2008,1083.36835324986,111304.451,170989269622.037,34428028.0
EAP,East Asia & Pacific,1990,712.172625186719,3093880.16469856,670809059805.899,1604404741.0
EAP,East Asia & Pacific,1991,705.238686883372,3289803.57661822,730965988307.095,1628544768.0
EAP,East Asia & Pacific,1992,718.975640192431,3450812.99625647,817354817725.399,1651083620.0
EAP,East Asia & Pacific,1993,750.172897363634,3688790.23116158,881474460668.522,1672764972.0
EAP,East Asia & Pacific,1994,769.963609433937,3894961.09794064,1062645661116.34,1694312969.0
EAP,East Asia & Pacific,1995,813.169231166949,4222032.11958068,1313141373479.49,1715490343.0
EAP,East Asia & Pacific,1996,833.24539325519,4424809.18193978,1508347397801.56,1736358710.0
EAP,East Asia & Pacific,1997,833.507281118499,4464694.63907421,1563338681005.87,1757050090.0
EAP,East Asia & Pacific,1998,818.59897810926,4048977.4459849,1428833247159.54,1777061068.0
EAP,East Asia & Pacific,1999,819.961187269309,4078685.15883721,1569460083746.55,1795957680.0
EAP,East Asia & Pacific,2000,825.534899146004,4227383.15170255,1727187196873.63,1813787323.0
EAP,East Asia & Pacific,2001,822.301746523364,4375765.61673876,1838607226135.42,1830801612.0
EAP,East Asia & Pacific,2002,873.296697423329,4615783.23363672,2032892848471.84,1847023163.0
EAP,East Asia & Pacific,2003,962.341678736923,5508464.62684371,2296574461263.32,1862608056.0
EAP,East Asia & Pacific,2004,1086.60387296373,6353836.84491947,2662912684453.74,1877766566.0
EAP,East Asia & Pacific,2005,1154.94356149143,6892794.56142216,3072690866609.37,1892713990.0
EAP,East Asia & Pacific,2006,1235.38907882387,7491421.6400291,3695224387979.15,1907093067.0
EAP,East Asia & Pacific,2007,1289.68282494566,7938274.13422319,4667525739723.26,1920855865.0
EAP,East Asia & Pacific,2008,1371.646407724,8259297.79712798,5899338815849.7,1934402219.0
ECA,Europe & Central Asia,1992,3560.09561438991,3885852.60760128,846992522719.01,395314578.253936
ECA,Europe & Central Asia,1993,3299.68456994562,3544417.82861649,830626608943.562,396435301.479299
ECA,Europe & Central Asia,1994,2915.25344972822,3095729.97346661,722256963663.352,396976539.47335
ECA,Europe & Central Asia,1995,2848.53508499645,3001413.43266578,769118493114.113,397259057.585378
ECA,Europe & Central Asia,1996,2805.5441064968,2929376.06845129,774350597762.102,397448669.442962
ECA,Europe & Central Asia,1997,2698.73214883122,2743439.33467356,807943487850.415,397684031.811401
ECA,Europe & Central Asia,1998,2646.84198685901,2665719.9830227,754312220786.117,397808834.255141
ECA,Europe & Central Asia,1999,2654.88122065194,2654211.36225569,637560917684.092,397830234.845574
ECA,Europe & Central Asia,2000,2692.42377192926,2696711.29308686,709910973024.595,398415515.428426
ECA,Europe & Central Asia,2001,2703.04863327444,2697657.05470323,708077343899.178,398486738.747111
ECA,Europe & Central Asia,2002,2737.23009145048,2705846.23764024,809184958755.38,398328964.191383
ECA,Europe & Central Asia,2003,2846.35631036889,2813025.13642366,1021146183971.32,398480003.463898
ECA,Europe & Central Asia,2004,2879.37281778416,2847614.0494991,1346861661893.33,398711667.458288
ECA,Europe & Central Asia,2005,2889.25659462219,2873631.7661219,1701187812212.72,399131595.493855
ECA,Europe & Central Asia,2006,2985.82684426288,2983959.15580769,2087509791151.98,399699813.0
ECA,Europe & Central Asia,2007,3017.83626393222,3050860.81559634,2700126388391.78,400624467.0
ECA,Europe & Central Asia,2008,3058.4702114648,3110254.40771698,3330888968055.82,401949352.0
ECU,Ecuador,1990,584.488684711703,16835.197,10355963786.8008,10260587.0
ECU,Ecuador,1991,592.925543036269,16486.832,11348439539.9779,10493498.0
ECU,Ecuador,1992,582.247122476325,22302.694,11996750826.4762,10725281.0
ECU,Ecuador,1993,545.916702561867,24187.532,15063220705.4774,10953182.0
ECU,Ecuador,1994,557.408337671666,13637.573,18581908127.48,11173647.0
ECU,Ecuador,1995,627.457265163723,22812.407,20205685541.4211,11384506.0
ECU,Ecuador,1996,673.886320132278,23890.505,21278200686.281,11584074.0
ECU,Ecuador,1997,675.610040933395,18276.328,23647336355.1552,11774005.0
ECU,Ecuador,1998,676.890487680761,22229.354,23266151902.576,11959586.0
ECU,Ecuador,1999,633.297327963644,21272.267,16681996553.8681,12148188.0
ECU,Ecuador,2000,650.733255012972,20942.237,15941641913.4676,12345023.0
ECU,Ecuador,2001,701.144738590616,23446.798,21250000896.0,12552036.0
ECU,Ecuador,2002,718.192210404377,24689.911,24899481000.0,12767415.0
ECU,Ecuador,2003,764.826464321814,26523.411,28635909000.0,12987992.0
ECU,Ecuador,2004,806.562772331227,28657.605,32642225000.0,13208869.0
ECU,Ecuador,2005,803.077771691925,29299.33,37186942000.0,13426402.0
ECU,Ecuador,2006,804.316998575043,29842.046,41705000000.0,13639708.0
ECU,Ecuador,2007,821.91114174791,30898.142,45503600000.0,13849721.0
ECU,Ecuador,2008,784.726330571669,26824.105,54208500000.0,14056740.0
EGY,"Egypt, Arab Rep.",1990,559.877698813096,75943.57,43130415154.4605,56843275.0
EGY,"Egypt, Arab Rep.",1991,558.775405727039,78715.822,36970555121.6287,57952386.0
EGY,"Egypt, Arab Rep.",1992,562.549195507072,81264.387,41855483504.0259,59004372.0
EGY,"Egypt, Arab Rep.",1993,589.474186144939,93156.468,46578631212.6125,60020423.0
EGY,"Egypt, Arab Rep.",1994,544.862922173668,85312.755,51897983715.5584,61032081.0
EGY,"Egypt, Arab Rep.",1995,568.795808700755,95723.368,60159244485.2082,62063810.0
EGY,"Egypt, Arab Rep.",1996,593.437222247518,102030.608,67629717779.7354,63120498.0
EGY,"Egypt, Arab Rep.",1997,604.802105583606,108202.169,78436575743.8571,64199588.0
EGY,"Egypt, Arab Rep.",1998,638.411852565766,122243.112,84828807269.5429,65309201.0
EGY,"Egypt, Arab Rep.",1999,690.029916426131,125393.065,90710703939.461,66457136.0
EGY,"Egypt, Arab Rep.",2000,667.767874959502,141326.18,99838540997.321,67648419.0
EGY,"Egypt, Arab Rep.",2001,674.494954363045,125451.737,97632008050.9424,68888032.0
EGY,"Egypt, Arab Rep.",2002,734.278321545028,127193.562,87850680572.7895,70174632.0
EGY,"Egypt, Arab Rep.",2003,765.156979034771,158880.109,82923680621.5433,71498433.0
EGY,"Egypt, Arab Rep.",2004,767.448548766519,160581.597,78845185709.4117,72844998.0
EGY,"Egypt, Arab Rep.",2005,819.962315648992,174640.875,89685724889.1628,74203215.0
EGY,"Egypt, Arab Rep.",2006,844.653734012525,187504.711,107484034648.245,75568453.0
EGY,"Egypt, Arab Rep.",2007,874.099959902041,199220.776,130472894494.81,76941572.0
EGY,"Egypt, Arab Rep.",2008,902.79126142007,210320.785,162836363636.364,78323298.0
EMU,Euro area,1990,3510.40026012502,1649668.42640033,5688681652540.17,304708869.0
EMU,Euro area,1991,3553.22495204152,2718904.68792074,5908377409781.09,306153775.424486
EMU,Euro area,1992,3488.56741313502,2655681.737,6512807190642.12,307525663.961845
EMU,Euro area,1993,3459.00039664276,2587669.888,5964161927032.09,308867378.57473
EMU,Euro area,1994,3446.45336859877,2581736.682,6309932845843.09,309899710.737778
EMU,Euro area,1995,3546.57783180398,2647915.031,7288922296268.61,310669023.0
EMU,Euro area,1996,3649.39183316706,2703605.76,7370030156311.67,311537706.0
EMU,Euro area,1997,3638.52499181548,2661160.235,6728740394732.61,312357860.0
EMU,Euro area,1998,3695.80120718517,2712190.207,6907264692724.85,313030187.0
EMU,Euro area,1999,3691.85451701723,2589925.093,6875006599481.69,313797240.021252
EMU,Euro area,2000,3731.91405648592,2612638.491,6262006407985.1,315014558.80444
EMU,Euro area,2001,3811.29282157713,2677408.712,6349803739375.06,316440215.554189
EMU,Euro area,2002,3784.89671049956,2674075.409,6909849708950.74,318231185.188942
EMU,Euro area,2003,3851.54448854696,2735824.022,8537171261785.83,320198828.721114
EMU,Euro area,2004,3878.83901799353,2752241.181,9779553277441.71,322259053.598621
EMU,Euro area,2005,3857.48935125868,2735853.358,10153303046270.0,324202166.0
EMU,Euro area,2006,3823.08656047886,2717613.7,10760009820809.5,325976778.0
EMU,Euro area,2007,3765.61398893574,2684247.667,12364463748400.6,327810899.0
EMU,Euro area,2008,3740.24977155651,2633269.033,13551720568313.7,329523510.0
ERI,Eritrea,1994,298.200631939795,183.35,531688311.688312,3186063.0
ERI,Eritrea,1995,310.56904849583,297.027,578015625.0,3212503.0
ERI,Eritrea,1996,320.955214439647,348.365,693535954.190067,3263016.0
ERI,Eritrea,1997,312.031187737189,528.048,686494476.137988,3335157.0
ERI,Eritrea,1998,197.341861653595,590.387,745526149.49945,3428264.0
ERI,Eritrea,1999,198.163782156765,619.723,688921325.712043,3539885.0
ERI,Eritrea,2000,193.013314516182,608.722,633600000.0,3667576.0
ERI,Eritrea,2001,194.552722078294,630.724,687595191.093052,3812473.0
ERI,Eritrea,2002,188.331425502891,605.055,675480056.973979,3973973.0
ERI,Eritrea,2003,194.012543722108,726.066,870232527.976135,4145500.0
ERI,Eritrea,2004,172.188730723798,770.07,1109048050.77063,4318343.0
ERI,Eritrea,2005,170.054311542958,766.403,1098393404.43392,4486155.0
ERI,Eritrea,2006,150.01602509946,561.051,1211186991.86992,4645837.0
ERI,Eritrea,2007,150.176479990564,579.386,1317983739.8374,4798561.0
ERI,Eritrea,2008,136.88552307307,414.371,1380162601.62602,4947521.0
ESP,Spain,1990,2319.68315480482,227592.355,520968164871.041,38836000.0
ESP,Spain,1991,2399.61224015481,235080.369,560395839551.641,38939050.0
ESP,Spain,1992,2434.89456137095,245098.613,612583910450.187,39067750.0
ESP,Spain,1993,2328.94900151572,226954.297,509818861681.266,39189400.0
ESP,Spain,1994,2452.05348269943,244658.573,515146428393.988,39294950.0
ESP,Spain,1995,2559.73856856323,257229.049,596750733920.47,39387000.0
ESP,Spain,1996,2516.10549126542,254328.452,622428740312.623,39478150.0
ESP,Spain,1997,2667.63897590848,264460.373,572637500000.0,39582400.0
ESP,Spain,1998,2790.86261458016,274683.969,600838623454.728,39721100.0
ESP,Spain,1999,2911.00298675683,282384.669,617879821010.015,39926250.0
ESP,Spain,2000,3028.78231238451,294441.765,580673484429.703,40263200.0
ESP,Spain,2001,3070.41950666066,297833.74,609107829977.629,40720450.0
ESP,Spain,2002,3119.72328959105,314525.924,686246941464.333,41313950.0
ESP,Spain,2003,3171.67532050137,321097.188,883667042889.391,42004500.0
ESP,Spain,2004,3257.86981763413,339428.521,1044299168699.91,42691650.0
ESP,Spain,2005,3268.12827274895,353462.13,1130169626423.92,43398150.0
ESP,Spain,2006,3206.95334421922,350037.152,1234767751251.03,44116441.0
ESP,Spain,2007,3205.71004955665,358236.564,1441941152800.7,44878945.0
ESP,Spain,2008,3047.07681468556,329285.599,1593912183689.16,45555716.0
EST,Estonia,1992,4285.89628180039,23028.76,3986615193.94678,1533000.0
EST,Estonia,1993,3452.25100401606,18628.36,3859654597.85703,1494000.0
EST,Estonia,1994,3665.91455912509,18661.363,3964933826.44629,1463000.0
EST,Estonia,1995,3505.85873347251,16754.523,4353053090.87206,1437000.0
EST,Estonia,1996,3889.67796610169,18808.043,4728686725.95794,1416000.0
EST,Estonia,1997,3840.39857142857,18613.692,5051702326.92169,1400000.0
EST,Estonia,1998,3702.37988746213,17143.225,5598168503.37718,1386200.0
EST,Estonia,1999,3498.69322176491,15474.74,5705472609.7312,1375649.33388818
EST,Estonia,2000,3442.56412760223,15559.081,5675782344.97379,1369512.61479732
EST,Estonia,2001,3605.76350448753,15984.453,6240081240.34556,1364097.50497463
EST,Estonia,2002,3466.15400807799,15471.073,7324477178.87285,1358641.01509192
EST,Estonia,2003,3834.07960499311,17553.929,9845350163.10153,1353520.14946213
EST,Estonia,2004,3915.90497082607,17839.955,12031313315.7611,1348998.5174195
EST,Estonia,2005,3836.51475339444,17462.254,13903289149.5415,1346097.0
EST,Estonia,2006,3749.64403924835,16945.207,16604835552.7034,1343547.0
EST,Estonia,2007,4191.6683064117,19952.147,21383914640.5457,1341672.0
EST,Estonia,2008,4057.87234042553,18290.996,23517187207.7801,1340675.0
ETH,Ethiopia,1990,307.579101687345,3017.941,12082576935.2691,48333261.0
ETH,Ethiopia,1991,306.895449284878,2984.938,13361446739.1711,49998845.0
ETH,Ethiopia,1992,301.267392905294,2966.603,14098012280.7535,51730288.0
ETH,Ethiopia,1993,286.570586774442,5163.136,8763557094.07188,53502211.0
ETH,Ethiopia,1994,287.300636489312,3003.273,6875170145.30773,55281054.0
ETH,Ethiopia,1995,287.570655807665,2152.529,7605674115.75156,57042197.0
ETH,Ethiopia,1996,287.119975986815,3729.339,8482883272.61888,58774378.0
ETH,Ethiopia,1997,284.608053349789,4275.722,8890826692.79282,60481739.0
ETH,Ethiopia,1998,285.623221256943,5027.457,8069437010.95367,62174171.0
ETH,Ethiopia,1999,284.137110689058,5075.128,7827068144.67499,63868806.0
ETH,Ethiopia,2000,284.228663203396,5830.53,8179533779.1746,65577897.0
ETH,Ethiopia,2001,287.53426760249,4308.725,8168590426.72951,67303731.0
ETH,Ethiopia,2002,287.366754803607,4481.074,7789548644.40273,69040669.0
ETH,Ethiopia,2003,288.456325419927,4946.783,8556184065.68502,70784012.0
ETH,Ethiopia,2004,288.671497444662,5196.139,10053969882.4315,72526620.0
ETH,Ethiopia,2005,289.179201172964,5489.499,12306605472.9328,74263861.0
ETH,Ethiopia,2006,291.220791889001,5995.545,15164485977.3608,75993403.0
ETH,Ethiopia,2007,395.060188807711,6560.263,19552720846.3449,77718436.0
ETH,Ethiopia,2008,399.065236659691,7106.646,26642461516.1887,79446419.0
FIN,Finland,1990,5692.06317689531,50941.964,138844658684.497,4986000.0
FIN,Finland,1991,5742.48643797367,54891.323,125243346566.681,5014000.0
FIN,Finland,1992,5380.98452994843,49126.799,110128749668.171,5042000.0
FIN,Finland,1993,5617.71101460719,51935.721,87322785468.9289,5066000.0
FIN,Finland,1994,5971.77146787188,59412.734,100561183836.084,5089000.0
FIN,Finland,1995,5661.67110415035,52328.09,130699891067.538,5108000.0
FIN,Finland,1996,6069.70634146341,61385.58,128222883769.091,5125000.0
FIN,Finland,1997,6276.95169202902,60083.795,122909174206.849,5139835.0
FIN,Finland,1998,6319.93731806714,56988.847,129670672007.121,5153000.0
FIN,Finland,1999,6283.99148507415,55423.038,130217344981.888,5165446.68736403
FIN,Finland,2000,6230.89688403249,52141.073,121715496591.118,5176197.68073052
FIN,Finland,2001,6366.50987135199,56424.129,124561968680.089,5187995.41152457
FIN,Finland,2002,6682.0380095646,61077.552,135084697910.785,5200596.87632102
FIN,Finland,2003,7074.74668346748,68888.262,164126410835.214,5212995.69441602
FIN,Finland,2004,7090.8444518588,66970.421,188918068205.1,5228143.17133722
FIN,Finland,2005,6523.70200621567,54605.297,195626274685.37,5246096.0
FIN,Finland,2006,7075.65357478959,66075.673,207796362249.589,5266268.0
FIN,Finland,2007,6953.48874585911,63923.144,245952167831.402,5288720.0
FIN,Finland,2008,6640.65939712037,56512.137,270478631852.639,5313399.0
FJI,Fiji,1990,392.380730103379,817.741,1337024782.22702,728390.0
FJI,Fiji,2004,813.085549785009,1888.505,2727507212.92556,819102.0
FJI,Fiji,2005,702.690282571457,1635.482,3006725014.78415,822553.0
FJI,Fiji,2006,675.083268320842,1565.809,3103099942.22992,828046.0
FJI,Fiji,2007,627.344310262467,1459.466,3379863773.65469,835267.0
FRA,France,1990,3848.010749637,399028.272,1244163353812.79,58183174.0
FRA,France,1991,4047.29528720042,427667.542,1245405883036.86,58454894.0
FRA,France,1992,3959.99019128894,397037.091,1372968029739.78,58711078.0
FRA,France,1993,4010.1531874634,389105.37,1297003937919.85,58955673.0
FRA,France,1994,3843.25418160053,369457.584,1368007679584.12,59194619.0
FRA,France,1995,3981.99959315867,393289.417,1572060717571.3,59433490.0
FRA,France,1996,4189.9255559465,408126.099,1572775612257.98,59670985.0
FRA,France,1997,4044.7790262925,379486.829,1421492133063.61,59909141.0
FRA,France,1998,4150.48844791931,409094.187,1468872470535.91,60160764.0
FRA,France,1999,4130.75727445843,371309.419,1456430108672.49,60351778.0
FRA,France,2000,4145.13500991052,365559.563,1326334438916.53,60762169.0
FRA,France,2001,4253.51243648948,385808.737,1338302550335.57,61201676.0
FRA,France,2002,4235.69421820385,380447.583,1452030491247.88,61644062.0
FRA,France,2003,4281.8720237623,387147.192,1792214898419.86,62078165.0
FRA,France,2004,4312.68870570395,389706.758,2055677736181.73,62532556.0
FRA,France,2005,4295.59570823139,391826.284,2136555364870.92,63001253.0
FRA,France,2006,4214.82319170016,382281.083,2255705477450.04,63437350.0
FRA,France,2007,4142.32110216595,374283.356,2582389733356.33,63826178.0
FRA,France,2008,4162.75597240048,376985.935,2831794060131.1,64188219.0
GAB,Gabon,1990,1271.6351432225,4844.107,5952310992.27221,929044.0
GAB,Gabon,1991,1271.26989436565,1477.801,5402937193.82076,959631.0
GAB,Gabon,1992,1315.52453421757,2130.527,5592407750.92466,991289.0
GAB,Gabon,1993,1346.79359980303,3281.965,4378645081.01769,1023531.0
GAB,Gabon,1994,1185.5041218823,3351.638,4190854791.06628,1055707.0
GAB,Gabon,1995,1244.66972677033,3857.684,4958830011.01873,1087327.0
GAB,Gabon,1996,1278.69953452601,3534.988,5694067051.11915,1118215.0
GAB,Gabon,1997,1229.97938029425,3545.989,5326811383.14459,1148416.0
GAB,Gabon,1998,1289.49959929911,1631.815,4483354803.71551,1177936.0
GAB,Gabon,1999,1225.41931057569,1437.464,4662985220.07471,1206862.0
GAB,Gabon,2000,1184.19152350005,1052.429,5067838984.24113,1235274.0
GAB,Gabon,2001,1293.08205974675,1782.162,4712839681.32708,1263165.0
GAB,Gabon,2002,1306.88739217625,1778.495,4931503861.90182,1290532.0
GAB,Gabon,2003,1302.22302509936,1334.788,6054886441.84446,1317484.0
GAB,Gabon,2004,1291.96210898762,1481.468,7178135732.84713,1344171.0
GAB,Gabon,2005,1352.82612390925,1785.829,8665738964.25944,1370729.0
GAB,Gabon,2006,1325.62239119606,1782.162,9545984815.16189,1397192.0
GAB,Gabon,2007,1397.17919666319,1976.513,11570855623.2748,1423637.0
GAB,Gabon,2008,1371.92324399611,2471.558,14532816809.5484,1450310.0
GBR,United Kingdom,1990,3597.00672793434,570218.5,1012576349431.82,57247586.0
GBR,United Kingdom,1991,3708.49356508206,593808.311,1055844797178.13,57424897.0
GBR,United Kingdom,1992,3685.48601509441,587453.4,1091751491751.49,57580403.0
GBR,United Kingdom,1993,3712.17408304364,567523.255,981097780443.911,57718614.0
GBR,United Kingdom,1994,3729.11936068567,563775.581,1060586164677.07,57865745.0
GBR,United Kingdom,1995,3727.46441986362,564523.649,1157118510336.12,58019030.0
GBR,United Kingdom,1996,3878.05774585052,580680.451,1219541341653.67,58166950.0
GBR,United Kingdom,1997,3759.675758105,554215.712,1359027504911.59,58316955.0
GBR,United Kingdom,1998,3786.86049981482,554138.705,1455948989731.7,58487141.0
GBR,United Kingdom,1999,3783.75538955708,535550.682,1502556220676.27,58682466.0
GBR,United Kingdom,2000,3785.47684345756,543662.086,1477580571947.34,58892514.0
GBR,United Kingdom,2001,3785.78986654251,550552.379,1470891032100.19,59107960.0
GBR,United Kingdom,2002,3682.23541629243,531942.354,1612056354916.07,59325809.0
GBR,United Kingdom,2003,3731.12546819501,540636.811,1860809795918.37,59566259.0
GBR,United Kingdom,2004,3706.62735832274,545719.273,2202490021604.6,59867866.0
GBR,United Kingdom,2005,3692.25960541148,542473.978,2280113745868.17,60224307.0
GBR,United Kingdom,2006,3613.87094700159,543273.384,2444148618090.22,60595632.0
GBR,United Kingdom,2007,3447.61754330854,529621.143,2810971803142.23,60986649.0
GBR,United Kingdom,2008,3390.30975271804,522855.528,2657482269112.41,61393521.0
GEO,Georgia,1992,1777.45685852057,15335.394,3691110627.67643,4873500.0
GEO,Georgia,1993,1551.63446071145,9952.238,2701180603.9004,4911100.0
GEO,Georgia,1994,970.327875596511,6083.553,2513870708.80177,4861600.0
GEO,Georgia,1995,788.223067173638,2302.876,2693731879.97194,4734000.0
GEO,Georgia,1996,812.045232988887,4066.703,3094915506.09548,4616100.0
GEO,Georgia,1997,725.717406655486,4437.07,3510540843.58306,4531600.0
GEO,Georgia,1998,677.96648318588,4961.451,3613500141.70833,4487300.0
GEO,Georgia,1999,625.770016844469,4345.395,2800024342.13492,4452500.0
GEO,Georgia,2000,649.982346151235,4536.079,3057453460.84975,4418300.0
GEO,Georgia,2001,586.075369323363,3769.676,3219487823.04872,4386400.0
GEO,Georgia,2002,584.117512049575,3388.308,3395778661.40362,4357000.0
GEO,Georgia,2003,625.181454873062,3773.343,3991374539.82055,4328900.0
GEO,Georgia,2004,644.216010930227,3927.357,5125763952.15645,4318300.0
GEO,Georgia,2005,651.521599559754,4734.097,6411141777.62762,4361200.0
GEO,Georgia,2006,689.655070486585,5496.833,7745401717.71248,4398000.0
GEO,Georgia,2007,761.96335794367,6028.548,10172869673.5843,4388400.0
GEO,Georgia,2008,685.837078267217,5203.473,12795044475.201,4383700.0
GHA,Ghana,1990,357.661364870789,3931.024,5886003649.31714,14793415.0
GHA,Ghana,1991,359.82177600577,4044.701,6599578348.89352,15216133.0
GHA,Ghana,1992,362.207487081344,4096.039,6412625105.00566,15655847.0
GHA,Ghana,1993,368.926594153973,4664.424,5965704271.66164,16105502.0
GHA,Ghana,1994,373.465608729282,5071.461,5440519990.86173,16554855.0
GHA,Ghana,1995,380.733170123189,5427.16,6457441706.32367,16996901.0
GHA,Ghana,1996,384.059540510416,5757.19,6925530171.95906,17429209.0
GHA,Ghana,1997,393.816552554571,6395.248,6884024595.9385,17855250.0
GHA,Ghana,1998,403.392506791025,6409.916,7474018853.5249,18281113.0
GHA,Ghana,1999,406.069756710898,6560.263,7709811561.08343,18715676.0
GHA,Ghana,2000,403.830635167689,6299.906,4977488790.22412,19165490.0
GHA,Ghana,2001,416.431012926934,6919.629,5309158304.00125,19632265.0
GHA,Ghana,2002,417.971915687503,7414.674,6159567360.41953,20114361.0
GHA,Ghana,2003,403.94447655529,7601.691,7624164925.54772,20610897.0
GHA,Ghana,2004,400.50741691099,7278.995,8871872034.96118,21119911.0
GHA,Ghana,2005,393.503342867307,7007.637,10720345993.4001,21639806.0
GHA,Ghana,2006,425.046489587361,9350.85,20388317031.7218,22170556.0
GHA,Ghana,2007,418.01952880107,9636.876,24632480407.0768,22712403.0
GHA,Ghana,2008,406.577649687657,8591.781,28526922399.3369,23264176.0
GMB,"Gambia, The",1990,63.9563598236714,190.684,316922483.399976,966151.0
GMB,"Gambia, The",2004,73.9476327514065,322.696,400799200.799201,1460493.0
GMB,"Gambia, The",2005,71.8238878270481,322.696,461032370.953631,1503678.0
GMB,"Gambia, The",2006,73.6786795229499,337.364,508301859.90166,1547259.0
GMB,"Gambia, The",2007,83.5764696419471,396.036,650934673.366834,1591357.0
GNB,Guinea-Bissau,1990,73.4090518788821,253.023,243961622.907763,1016695.0
GNB,Guinea-Bissau,2004,64.1401417347969,256.69,522654072.394978,1340814.0
GNB,Guinea-Bissau,2005,63.6106734323076,264.024,572851536.580279,1367695.0
GNB,Guinea-Bissau,2006,64.4933829789064,275.025,578517470.21362,1395492.0
GNB,Guinea-Bissau,2007,66.704536119102,286.026,690721455.889932,1424191.0
GNQ,Equatorial Guinea,2004,1291.97652061567,4679.092,5240842353.46417,589794.0
GNQ,Equatorial Guinea,2005,2055.15854667876,4712.095,8217298403.80681,607739.0
GNQ,Equatorial Guinea,2006,2401.8140647547,4752.432,9603185319.30486,625777.0
GNQ,Equatorial Guinea,2007,2731.63792675048,4796.436,12574935589.6714,643936.0
GRC,Greece,1990,2110.0832595217,72723.944,94200829815.1333,10161000.0
GRC,Greece,1991,2106.87173489279,67615.813,101179582763.133,10260000.0
GRC,Greece,1992,2135.90472516876,75503.53,111843279478.012,10370000.0
GRC,Greece,1993,2089.62153640359,75646.543,104707216290.131,10466000.0
GRC,Greece,1994,2130.13133706055,78363.79,112206191587.079,10553000.0
GRC,Greece,1995,2132.62967839007,79185.198,131718377526.107,10634000.0
GRC,Greece,1996,2185.4622280325,80395.308,139293479218.573,10709000.0
GRC,Greece,1997,2257.62772571216,84572.021,135887062273.805,10777000.0
GRC,Greece,1998,2364.5407475773,87809.982,136513785771.936,10835000.0
GRC,Greece,1999,2363.44298447119,86636.542,134407989985.084,10883000.0
GRC,Greece,2000,2480.99973968356,91616.328,125558321824.212,10917482.0
GRC,Greece,2001,2557.43415248115,93805.527,131031555509.62,10949957.0
GRC,Greece,2002,2577.5288433456,93669.848,147388648229.814,10987543.0
GRC,Greece,2003,2643.51267662925,95738.036,194617482083.521,11023514.0
GRC,Greece,2004,2685.58172020741,97149.831,230039338149.783,11061701.0
GRC,Greece,2005,2724.02884915433,98675.303,242275723331.095,11103965.0
GRC,Greece,2006,2710.93263105398,97285.51,265071896399.759,11148460.0
GRC,Greece,2007,2699.6632556233,98213.261,310788749217.807,11192763.0
GRC,Greece,2008,2707.10754933615,97813.558,347042265250.668,11237094.0
GRD,Grenada,1990,441.521798336798,121.011,221070360.540201,96200.0
GRD,Grenada,2004,722.268312917866,216.353,469329346.137131,102455.0
GRD,Grenada,2005,768.976190939708,234.688,553861241.834384,102734.0
GRD,Grenada,2006,786.125372439027,245.689,564437837.577708,103037.0
GRD,Grenada,2007,783.608079869979,245.689,610316806.549444,103368.0
GTM,Guatemala,1990,497.000212145266,5086.129,7650125576.46279,8923131.0
GTM,Guatemala,1991,507.428249514187,5053.126,9406097461.10555,9131088.0
GTM,Guatemala,1992,518.034741089744,6017.547,10440842291.647,9345130.0
GTM,Guatemala,1993,503.192145261925,5658.181,11399942820.3849,9564571.0
GTM,Guatemala,1994,517.591643233891,6838.955,12983235118.703,9788284.0
GTM,Guatemala,1995,534.636357509604,7165.318,14656917900.1721,10015675.0
GTM,Guatemala,1996,541.265547245777,6651.938,15781579950.4132,10246429.0
GTM,Guatemala,1997,556.717039473778,7598.024,17788657193.8986,10481515.0
GTM,Guatemala,1998,583.002538245744,8753.129,19393672243.9406,10723154.0
GTM,Guatemala,1999,627.750399706077,8929.145,18317089473.0904,10974314.0
GTM,Guatemala,2000,631.101384600886,9915.568,19290566570.0483,11237101.0
GTM,Guatemala,2001,628.952515396777,10626.966,18702816768.4838,11512637.0
GTM,Guatemala,2002,620.395867885625,11173.349,20776640958.3363,11800351.0
GTM,Guatemala,2003,609.373698193903,10670.97,21917582105.0783,12098576.0
GTM,Guatemala,2004,623.221046365735,11206.352,23965280312.0871,12404764.0
GTM,Guatemala,2005,639.64846222669,12156.105,27211230373.8306,12717154.0
GTM,Guatemala,2006,631.284971488858,12288.117,30231130542.9832,13034904.0
GTM,Guatemala,2007,642.295716949119,12926.175,34113106486.1272,13358842.0
GTM,Guatemala,2008,599.20796713366,11914.083,39136286496.2176,13690846.0
GUY,Guyana,1990,527.065168960908,1140.437,396582263.898734,724931.0
GUY,Guyana,2004,644.03967499526,1463.133,785918769.749001,743743.0
